,Unnamed: 0_x,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,Unnamed: 0_y,review_id,user_id,stars_y,useful,funny,cool,text,date
22662,66695,-78Va3llKcPbL6SW4is8lw,Mungo's Italian Eatery,100 East Main St,Collinsville,IL,62234,38.669906,-89.985827,4.0,124,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Seafood, Steakhouses, Italian, Salad, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",21007,EABW2qbLJWZoyfRO8dZl1Q,X23iGs4CFM8dXbH-mosjUQ,5.0,13,4,4,"My wife suggested we eat here on a whim. They were closed. Then we came back just as they opened. Most people dining at least had a jacket or sport coat, but they do not have a dress code. 

We had a great meal. Everything came out perfect and tasted great. Our trip was during Lent so seafood was on special. I had the fried lobster. This is out of character for me as I usually prefer turf over surf however I'm glad I took the chance here. 

The atmosphere is upscale for southern Illinois without being pretentious. Mostly younger people as staff that we saw but competent at their positions. 

On a whim I ordered an old fashioned. The drink was like water - in a great way. Nothing was wrong with it and I long for another shot at one. Normally I drink zero alcohol so if you're a professional you may have another opinion. 

Stop in for a great dining experience and be sure to try a cocktail.",2015-08-30 20:44:24
22796,66853,LGPXwQcF8icpHRzgtsXyrQ,"Ooh La La Spa, Anti-Aging & Wellness",110 Cottonwood Rd,Glen Carbon,IL,62034,38.7740613846,-89.9519435154,4.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'AcceptsInsurance': 'False', 'WheelchairAccessible': 'True'}","Chiropractors, Health & Medical, Beauty & Spas, Weight Loss Centers, Skin Care, Medical Spas","{'Monday': '9:0-17:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-17:0'}",24185,IGQdq22v1Qw-AK2l_hreyw,Ih3itPxt58KjmvSkuJRGhQ,5.0,1,0,0,"As soon as you make your first phone call and talk to the staff, you will feel welcomed! Then, you walk through the door and you are overwhelmed with kindness and wonderful treatment! Ooh La La's entire staff and Dr. Jacobs helps everyone feel as beautiful on the outside as they are on the inside!",2019-03-02 20:53:50
22806,66921,BWKywDNOPLp72pgWm5hYoA,Macy's,200 Saint Clair Sq,Fairview Heights,IL,62208,38.5966291767,-89.9812479873,3.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'False'}","Women's Clothing, Fashion, Shoe Stores, Shopping, Department Stores, Men's Clothing","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",21324,zKPW5NwxglInGKJaYq7_9w,4YeW40FqEjpigxjiAWTqwQ,4.0,0,0,0,I like this Macy's. They have everything I need. My only complaint is they don't carry some of the higher end stuff!,2012-08-17 22:16:52
22819,66944,L89lz58ANyUeuM3oh57qag,Mr Twist Ice Cream,2649 Madison Ave,Granite City,IL,62040,38.7111919,-90.132187,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}",21873,Ep5ZF99YyJB2eUNRQQ3log,s4IQHme4gyR1XznJfjx02Q,5.0,0,0,0,Great place. It's basically a family tradition to make several trips here each summer. It's located just around the corner from Wilson park so you can grab your ice cream and take a walk over to the sunken gardens. That's a nice day out in this city!,2016-05-10 20:08:38
22824,66959,imvvLQQ3DrwSIh7rq00hHQ,Castletown Geoghegan,104 W Main St,Belleville,IL,62220,38.513273999999996,-89.985893,3.0,5,0,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True'}","Pubs, Irish, Bars, Nightlife, Restaurants","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-20:0'}",21326,CLNbBQXqWZ-JsNxtpQUwzQ,TLgdrCjpYjFaacuMTjFvNg,1.0,0,0,0,Went here for lunch today and I will never go back. Super duper slow service. Only one waitress who was too worried about being cute.,2011-09-30 18:47:35
22829,66967,d7BUKzTsLDlsRHjmKeu22w,Auffenberg Ford O'Fallon,115 Regency Park,O'Fallon,IL,62269,38.5912487,-89.9410413,2.0,64,1,{'BusinessAcceptsCreditCards': 'True'},"Car Dealers, Auto Repair, Automotive, Auto Parts & Supplies","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '8:30-18:0'}",21084,sbgiy95Di3d5-V8_4-flBw,CD69umQORORJdS75enAGbg,2.0,2,0,0,"Terrible experience today. Went in at 9:30, due to tire pressure light being on. They check pressure, and one is down to 18 pounds (from 35 pounds). I inform the service manager that the light wasn't on last night. He walks up to my car and looks at the tire. Then they fill the tire he tells me to ""keep an eye on it"" and sends me away.

I then spend the next 3 hrs trying to get someone to properly inspect my tire. Meineke saw me, found the hole in the sidewall right away. But didn't have a tire my size in stock.

I go back to Auffenberg, but now it's 2:30 and their service dept is closed.

This could have been taken care of this morning at Auffenberg (where I bought the car 6 months ago), had they checked out my tire like I asked. I told them a tire doesn't lose 17 pounds of air overnight for no reason.

Finally ended up at Dobb's and got a new tire at 3:30.

Yeah, thanks for nothing Auffenberg North.",2016-05-08 04:26:30
22901,66970,e4fJBS0RWhrYZRRJFawSYQ,D & S Heating and Cooling,,Granite City,IL,62040,38.7157973,-90.1307797,2.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Heating & Air Conditioning/HVAC","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}",24061,__GFf9sEQud_0hRlvpjNYQ,vfTX0aP8Z489lN8NUB05Vg,1.0,6,0,1,"This company was sent to my home by my home warranty company for an emergency issue. We had no heat when we woke up last Sunday. He came out pretty promptly, diagnosed the problem. I paid him the $100 deductible, he was to call in to get authorized to buy the replacement part. 2 days go by, nothing. We call the HW company they get him to come out and replace a part. He tells my wife it may take all day to warm your home. I call later from work to check and she tells me it's still cold. This guy was requested by the company to come back out yesterday and was a no call no show. Please don't waste your time or money with this company. Unprofessional and not reliable!!!!!",2017-12-16 14:45:56
22909,66994,ZvQmMe8vAAiPFDii26KI8Q,Elite Detail,204 Edwardsville Rd,Troy,IL,62294,38.7291964,-89.88553470000001,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Gas Stations, Automotive, Auto Detailing","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-15:0'}",24696,YBOaPtcDL4QTBL8h-QV5jA,SE85OT0FKxeL28izk-5POg,5.0,9,0,0,"Here is another great local business!  I took my wife's SUV in to get detailed before our baby comes.  I figured it is the last time her car will be clean so why not.  

I called Russ's on a Tuesday to see if they had any openings later in the week.  They got me in on that Friday.  I dropped the car off the night before and, received a call around 1 pm on Friday indicating the car was complete.  I could not have been happier when I picked up the car.  My wife's car is black with black carpet and black leather seats.  We have two dogs that ride in the car quite often.  Lets just say there was a lot of dog hair.  Russ's was able to get every bit of the hair out!  The car looked like it did the day we bought it.  They even detailed the engine!  My wife was very happy which makes me a happy.  All of this for $155 plus tip.  They even called a few days later to see if we were happy with their service.  You can't beat that deal!  

I highly recommend Russ's for all of your detailing needs.",2012-07-14 19:27:58
22914,67185,U3CLjsnrT7Zm200YdyJ8Jw,Alton Tattoo Company,2514 College Ave,Alton,IL,62002,38.90351879999999,-90.14874920000001,3.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Piercing, Beauty & Spas, Tattoo","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-18:0'}",20943,wA9leeSYpPmUNo25PTbFUg,3gD5GuW6-ogN3rgQ5vqkFw,5.0,0,0,0,"Wooooow I am so happy with my results and will be posting pictures once it's shaded and healed. I worked with Kyle and he was quick, professional and listened to exactly what I wanted. He is a super nice guy with lots of knowledge and definitely knows what he's doing. The other employees at this place are extremely friendly and super talented as well. I highly recommend gettin any work here! They have great deals and also accept walk in appointments too. They're very versatile in style and create any looks you'd like!",2018-03-23 20:12:39
22927,67209,3sQLk8HzWFkNnObt_ugeRw,Fairfield by Marriott,4 Gateway Dr,Collinsville,IL,62234,38.6828777,-90.0165417,3.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services",,21566,mYyocdmMQNWlJsD32Qi8mQ,J4CDpruDOc27m6U93MXQ_Q,1.0,0,0,0,They canceled my confirmed reservation less than 48 hours before I was supposed to arrive for eclipse weekend and of course there is nothing else available now. I suspect they sold my room to somebody paying a higher rate who booked last minute rather than planning well in advance like I did!! They offered to transfer me to a holiday inn two hours north. There were other Marriotts in town selling for 500 a night or more and they refused to transfer me to one of those properties because they said it cost too much. Shady business practices. Manager couldn't give me answers that made sense to what happened. I have lost respect for the Marriott brand.,2017-08-19 17:24:16
22940,67272,iGudoXTmbAmz1gg3H7omyA,Hofbräuhaus St Louis Belleville,123 St Eugene Dr,Belleville,IL,62223,38.562829,-90.0842214,3.0,298,1,"{'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'WiFi': ""'free'"", 'GoodForDancing': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'DriveThru': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Ambience': ""{'touristy': True, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'CoatCheck': 'False', 'RestaurantsDelivery': 'False'}","Sandwiches, Beer Gardens, Restaurants, German, Beer Bar, American (Traditional), Salad, Venues & Event Spaces, Seafood, Beer, Wine & Spirits, Bars, Nightlife, Food, Event Planning & Services, Breweries","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '13:0-21:30', 'Sunday': '11:0-19:0'}",20963,2inGvei77L340yhzRlqkfQ,j1moMtk3DEpHClFHqWjIdA,3.0,0,0,0,"This was our first time trying it. The food was really good. We had roasted and fried chicken, a giant pretzel, potato salad, and kids' meals. The stars come from the food and the atmosphere. The music was great! Although the food is good, it's super overpriced ($14 for a pretzel). My husband got cheese for his fries, and it was $3 for a side. The kid's burger doesn't come with cheese, and it was $1.50 to add it. The service was terribly slow. Our appetizer came before our drinks after waiting a good 10 minutes for someone to even come to the table. At the end, the server said I needed to check a 15%, 18% or 20% tip before she even ran my card. She didn't deserve 15%, but I felt forced to give it to her. And, if she would've been amazing, there was no option to tip more than 20%.",2018-06-09 00:04:46
23254,67277,EO8ugqvKg8zpupExvS66Gg,Fantasy Books & Games,1979 W US Hwy 50,Fairview Heights,IL,62208,38.5922877846,-89.9645519257,4.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Shopping, Hobby Shops, Books, Mags, Music & Video, Comic Books","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '12:0-20:0'}",21601,lUVI0aR63zQ2XoLD1c42HQ,FP5sjP7fdmHwM52Tbmvbkw,3.0,0,0,0,"Awesome collection of toys, books, collectibles, etc... Just way too pricey for my taste. Some of the same items can be found elsewhere at noticeably lower $.",2015-02-25 16:15:02
23262,67382,N4yWmwNP86xwUkrcD3A4og,Judy’s Hands for Helping,,O'fallon,IL,62269,38.590000399999994,-89.9066314,2.5,7,0,{'ByAppointmentOnly': 'True'},"Pet Services, Pets, Dog Walkers, Pet Sitting","{'Monday': '7:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-12:0'}",21097,ONS_OKbtquDg_R8SiTcCag,w_Dbvsz0_sV70YldhnLscA,1.0,0,0,0,"Unfortunately the stay from Judys helping hands was very poor. It was understood that Judy herself would stay at my home to watch my furbabies while I leave on a family trip. Judy assured me that her entire time will be at my home, and even  introduced me to her grand daughter who would stay with her through half of her stay due to her foot surgery. Needless to say no foot surgery and no Judy . I could not get a hold of her... and finally when I did it was through text, assuring me she would send daily photos . One photo in two weeks ! My pets require special meals due to allergies . All food was still frozen in freezer! When I arrived home , my home had been rumbled through and dogs dishes were empty in middle of lawn , including water dishes empty! I had a chewed up remote , chewed up mini blinds and my laundry basket chewed up as well. It was obvious my dogs were bored and unattended. When I asked about missing items she responded that she has no clue and maybe my dogs hid them! I would never ever recommend Judy or her employees.",2018-06-08 19:16:08
23269,67397,woFfHK0eD3SMj8rRAAfgeA,Le Nails,2630 Mascoutah Ave,Belleville,IL,62221,38.5060256,-89.9265535,2.0,15,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas","{'Monday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",21656,4nVg_bcZOGuYN8b4YFGCwQ,UgSA8RHYxYwhodBzIQaaGw,1.0,0,0,0,"This use to be the best nail salon in the area and I was a loyal customer for over two years. Lily was always polite and professional and did the best job of all the employees. Due to employee gossip, I overheard that she was fired because of a family dispute. I still kept coming to give the other technicians a chance, but the new employees do not cut it. They do half the job and the polish does not stay on as long as it should. It is also worth mentioning that they have completely changed their nail polish center and stopped supplying matching gel colors and regular polish for your toes. They are pushing a DND brand which only lasted a week and a half! I would no longer recommend this salon. Time so search for a new one!!",2015-08-22 22:35:16
23285,67477,Aaw0L8hi__GyfXbAKlGQOw,Star Nails,"6500 W Main St, Ste 12",Belleville,IL,62223,38.554331,-90.040911,3.0,16,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Waxing, Beauty & Spas, Hair Removal, Nail Salons","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30'}",21301,zdaK0QuOwSfInoY5tAdH9g,GyabRguUrhoPxng4-Bo3nA,5.0,0,0,0,"Came in at 10:30 on a Thursday for a pedicure and they sat me right down. They were kind and gentle with me ( I told them I'm extremely ticklish and my feet are sensitive) and worked well with me. I don't go get pedicures often because of that! But I'm glad I know I can come here and tell them that and they can still make my experience enjoyable . I went with the hot stone pedicure, which is recommended if you ever go there. It's $30 and So relaxing!!! I play volleyball a lot so my feet and my legs get abused often, so this was a very needed service",2017-08-17 15:52:03
